license,name,state,address,cdpostal,Municipi,Comarca
HUTB-006760,Sense especificar,Alta,Passeig SANT JOAN 3,8010,Barcelona,Barcelonès
HUTB-006761,BCN5007 Valencia 248,Alta,Carrer VALENCIA 248,8007,Barcelona,Barcelonès
HUTB-006762,Sense especificar,Alta,Carrer Aragó 39,8015,Barcelona,Barcelonès
HUTB-006763,BCN5010 Rosselló 222,Alta,Carrer ROSSELLO 222,8008,Barcelona,Barcelonès
HUTB-006764,Sense especificar,Alta,Carretera Bordeta 34,8014,Barcelona,Barcelonès
HUTB-006765,Sense especificar,Alta,Carrer Valencia 405,8013,Barcelona,Barcelonès
HUTB-006766,Sense especificar,Alta,Rambla Prim 35,8019,Barcelona,Barcelonès
HUTB-006767,Sense especificar,Alta,Carrer MALLORCA 341,8037,Barcelona,Barcelonès
HUTB-006768,Sense especificar,Alta,Carrer Gran VIa Corts Catalanes 849,8018,Barcelona,Barcelonès
HUTB-006769,Sense especificar,Alta,Carrer Casp 108,8013,Barcelona,Barcelonès
HUTB-006771,Sense especificar,Alta,Carrer MARINA 265,8025,Barcelona,Barcelonès
HUTB-006772,Sense especificar,Alta,Carrer Arago 54,8015,Barcelona,Barcelonès
HUTB-006774,Sense especificar,Alta,Carrer Rosalia de Castro 16,8025,Barcelona,Barcelonès
HUTB-006781,Happy People Sagrada Familia Apartments,Alta,Carrer Còrsega 703,8026,Barcelona,Barcelonès
HUTB-006786,Sense especificar,Alta,Carrer Torrent de l'Olla 137,8012,Barcelona,Barcelonès
HUTB-006787,Sense especificar,Alta,Carrer Murillo 18,8004,Barcelona,Barcelonès
HUTB-006795,Edifici Miró,Alta,Plaça Universitat 1,8007,Barcelona,Barcelonès
HUTB-006796,HUTB-006796,Alta,Ronda de la Universitat 33,8007,Barcelona,Barcelonès
HUTB-006801,Sense especificar,Alta,Carrer MARE DE DEU DEL REMEI 23,8004,Barcelona,Barcelonès
HUTB-006804,Sense especificar,Alta,Carrer Balmes 125,8008,Barcelona,Barcelonès
HUTB-006805,Sense especificar,Alta,Carrer Salva 73,8004,Barcelona,Barcelonès
HUTB-006806,Sense especificar,Alta,Carrer MOZART 5,8012,Barcelona,Barcelonès
HUTB-006816,Sense especificar,Alta,Avinguda Josep Tarradellas 47,8029,Barcelona,Barcelonès
HUTB-006817,Sense especificar,Alta,Carrer Sicilia 242,8013,Barcelona,Barcelonès
HUTB-006818,Sense especificar,Alta,Avinguda Paral.lel 135,8004,Barcelona,Barcelonès
HUTB-006819,Sense especificar,Alta,Carrer Jocs Florals 49,8014,Barcelona,Barcelonès
HUTB-006823,Sense especificar,Alta,Carrer de Muntaner 13,8011,Barcelona,Barcelonès
HUTB-006824,Sense especificar,Alta,Carrer Astúries 70,8024,Barcelona,Barcelonès
HUTB-006826,BCN4002 Bruc 19,Alta,Carrer Bruc 19,8010,Barcelona,Barcelonès
HUTB-006828,Sense especificar,Alta,Carrer Gran de Gracia 54,8012,Barcelona,Barcelonès
HUTB-006832,Sense especificar,Alta,Avinguda Gaudi 37,8025,Barcelona,Barcelonès
HUTB-006833,Sense especificar,Alta,Ronda Universitat 25,8007,Barcelona,Barcelonès
HUTB-006834,Sense especificar,Alta,Carrer València 372-374,8013,Barcelona,Barcelonès
HUTB-006835,Sense especificar,Alta,Carrer Balmes 104,8008,Barcelona,Barcelonès
HUTB-006836,Sense especificar,Alta,Carrer Europa 34-36,8034,Barcelona,Barcelonès
HUTB-006839,Sense especificar,Alta,Travessera Gracia 364,8025,Barcelona,Barcelonès
HUTB-006840,Sense especificar,Alta,Passatge Marimon 9,8021,Barcelona,Barcelonès
HUTB-006844,Sense especificar,Alta,Carrer Segura 17,8038,Barcelona,Barcelonès
HUTB-006845,Sense especificar,Alta,Carrer Fontrodona 19,8004,Barcelona,Barcelonès
HUTB-006846,Sense especificar,Alta,Carrer Bruniquer 59-61,8024,Barcelona,Barcelonès
HUTB-006847,Sense especificar,Alta,Carrer Blai 28,8004,Barcelona,Barcelonès
HUTB-006848,Sense especificar,Alta,Carrer Progrés 7,8012,Barcelona,Barcelonès
HUTB-006849,Sense especificar,Alta,Carrer Fontrodona 17,8004,Barcelona,Barcelonès
HUTB-006854,Sense especificar,Alta,Carrer Cartagena 315,8025,Barcelona,Barcelonès
HUTB-006857,Sense especificar,Alta,Carrer Roser 56,8004,Barcelona,Barcelonès
HUTB-006859,Sense especificar,Alta,Carrer CONSELL DE CENT 545,8013,Barcelona,Barcelonès
HUTB-006864,Sense especificar,Alta,Carrer València 527-529,8013,Barcelona,Barcelonès
HUTB-006868,Sense especificar,Alta,Travessera Gràcia 98 Bis,8012,Barcelona,Barcelonès
HUTB-006871,Sense especificar,Alta,Carrer Grassot 17,8025,Barcelona,Barcelonès
HUTB-006876,Sense especificar,Alta,Carrer Corsega 644,8026,Barcelona,Barcelonès
HUTB-006878,Sense especificar,Alta,Carrer Galileu 316,8028,Barcelona,Barcelonès
HUTB-006883,The White Flats,Alta,Carrer Galileu 316,8028,Barcelona,Barcelonès
HUTB-006886,Sense especificar,Alta,Carrer Ballester 26,8023,Barcelona,Barcelonès
HUTB-006890,Sense especificar,Alta,Carrer Villarroel 136,8036,Barcelona,Barcelonès
HUTB-006892,Sense especificar,Alta,Carrer Padua 43,8023,Barcelona,Barcelonès
HUTB-006893,Sense especificar,Alta,Carrer Mallorca 419,8013,Barcelona,Barcelonès
HUTB-006895,Sense especificar,Alta,Carrer Sicilia 264,8013,Barcelona,Barcelonès
HUTB-006897,Sense especificar,Alta,Carrer Numància 76,8029,Barcelona,Barcelonès
HUTB-006899,Sense especificar,Alta,Avinguda Diagonal 489,8029,Barcelona,Barcelonès
HUTB-006900,Sense especificar,Alta,Carrer Poeta Cabanyes 70,8004,Barcelona,Barcelonès
HUTB-006901,Sense especificar,Alta,Carrer Tapioles 28,8004,Barcelona,Barcelonès
HUTB-006902,Sense especificar,Alta,Carrer Ciències 3,8032,Barcelona,Barcelonès
HUTB-006903,Sense especificar,Alta,Carrer Comte Urgell 37-39,8015,Barcelona,Barcelonès
HUTB-006906,Sense especificar,Alta,Carrer Fontanella 13,8010,Barcelona,Barcelonès
HUTB-006908,Sense especificar,Alta,Carrer LORETO 32,8029,Barcelona,Barcelonès
HUTB-006910,Sense especificar,Alta,Rambla Catalunya 45,8007,Barcelona,Barcelonès
HUTB-006911,Sense especificar,Alta,Carrer Gran Via Corts Catalanes 516,8015,Barcelona,Barcelonès
HUTB-006912,Sense especificar,Alta,Carrer Cartagena 324,8025,Barcelona,Barcelonès
HUTB-006913,Sense especificar,Alta,Carrer Dolors Masferrer i Bosch 20,8028,Barcelona,Barcelonès
HUTB-006914,Sense especificar,Alta,Carrer Vilamarí 29,8015,Barcelona,Barcelonès
HUTB-006915,Sense especificar,Alta,Plaça Tirant lo Blanc 8,8005,Barcelona,Barcelonès
HUTB-006922,Sense especificar,Alta,Carrer Aribau 20,8011,Barcelona,Barcelonès
HUTB-006923,Sense especificar,Alta,Carrer Indústria 103,8025,Barcelona,Barcelonès
HUTB-006924,Sense especificar,Alta,Carrer Sors 14,8024,Barcelona,Barcelonès
HUTB-006925,Sense especificar,Alta,Passatge Treball 19,8019,Barcelona,Barcelonès
HUTB-006926,Sense especificar,Alta,Carrer Ramón y Cajal 5,8012,Barcelona,Barcelonès
HUTB-006932,Sense especificar,Alta,Carrer Ramon y Cajal 5,8012,Barcelona,Barcelonès
HUTB-006937,Sense especificar,Alta,Carrer Casanova 148,8036,Barcelona,Barcelonès
HUTB-006938,Sense especificar,Alta,Carrer Marroc 105,8020,Barcelona,Barcelonès
HUTB-006940,Barcelona4nights Sants Station,Alta,Carrer Caballero 68,8014,Barcelona,Barcelonès
HUTB-006941,Sense especificar,Alta,Carrer Torrent de les Flors 131-133,8024,Barcelona,Barcelonès
HUTB-006942,Happy People Plaza España Apartments,Alta,Carrer Espanya Industrial 9,8014,Barcelona,Barcelonès
HUTB-006945,Sense especificar,Alta,Carrer Planeta 39,8012,Barcelona,Barcelonès
HUTB-006946,Sense especificar,Alta,Travessera Gracia 228,8024,Barcelona,Barcelonès
HUTB-006947,Sense especificar,Alta,Carrer de Viladomat 35,8015,Barcelona,Barcelonès
HUTB-006948,Sense especificar,Alta,Carrer Mallorca 468,8013,Barcelona,Barcelonès
HUTB-006951,Sense especificar,Alta,Carrer Aribau 105,8036,Barcelona,Barcelonès
HUTB-006952,Sense especificar,Alta,Carrer Provençals 3,8019,Barcelona,Barcelonès
HUTB-006953,Sense especificar,Alta,Passatge Bocabella 12,8013,Barcelona,Barcelonès
HUTB-006959,Sense especificar,Alta,Avinguda Gaudi 42,8025,Barcelona,Barcelonès
HUTB-006960,Sense especificar,Alta,Carrer Tamarit 161,8015,Barcelona,Barcelonès
HUTB-006961,Sense especificar,Alta,Carrer Valencia 383,8013,Barcelona,Barcelonès
HUTB-006963,Sense especificar,Alta,Carrer Grassot 44,8025,Barcelona,Barcelonès
HUTB-006964,Sense especificar,Alta,Carrer Vallhonrat 25,8004,Barcelona,Barcelonès
HUTB-006965,Sense especificar,Alta,Carrer Lepant 315,8025,Barcelona,Barcelonès
HUTB-006966,Sense especificar,Alta,Carrer Mila i Fontanals 55,8012,Barcelona,Barcelonès
HUTB-006968,Sense especificar,Alta,Carrer Comte Borrell 35,8015,Barcelona,Barcelonès
HUTB-006976,Sense especificar,Alta,Carrer Avenir 69,8021,Barcelona,Barcelonès
HUTB-006977,Sense especificar,Alta,Carrer Londres 17,8029,Barcelona,Barcelonès
HUTB-006982,Sant Jordi Pisos-Dos de Maig,Alta,Carrer Dos de Maig 327-329,8025,Barcelona,Barcelonès
HUTB-006992,Sense especificar,Alta,Carrer Maria Aguiló 123,8005,Barcelona,Barcelonès
HUTB-006993,Sense especificar,Alta,Carrer Lepant 364,8025,Barcelona,Barcelonès
HUTB-006999,Sense especificar,Alta,Carrer Castillejos 323,8025,Barcelona,Barcelonès
HUTB-007004,Sense especificar,Alta,Carrer Bonavista 7,8012,Barcelona,Barcelonès
HUTB-007005,Sense especificar,Alta,Travessera Dalt 10,8024,Barcelona,Barcelonès
HUTB-007006,Sense especificar,Alta,Carrer Grassot 59-63,8025,Barcelona,Barcelonès
HUTB-007009,Sense especificar,Alta,Carrer Buenaventura Muñoz 16,8018,Barcelona,Barcelonès
HUTB-007010,Atico de dos Olivos,Alta,Carrer Trobador 38,8041,Barcelona,Barcelonès
HUTB-007012,Sense especificar,Alta,Passatge Maiol 9-11,8013,Barcelona,Barcelonès
HUTB-007013,Sense especificar,Alta,Avinguda Diagonal 225,8013,Barcelona,Barcelonès
HUTB-007014,Sense especificar,Alta,Travessera DE GRACIA 233,8012,Barcelona,Barcelonès
HUTB-007016,Sense especificar,Alta,Carrer Escipio 23,8023,Barcelona,Barcelonès
HUTB-007017,Sense especificar,Alta,Carrer Casanova 9,8011,Barcelona,Barcelonès
HUTB-007018,Sense especificar,Alta,Carrer Casanova 160,8036,Barcelona,Barcelonès
HUTB-007021,Sense especificar,Alta,Carrer MALLORCA 337,8037,Barcelona,Barcelonès
HUTB-007022,Sense especificar,Alta,Carrer Mallorca 337,8037,Barcelona,Barcelonès
HUTB-007024,Sense especificar,Alta,Carrer Salvador Espriu 73,8005,Barcelona,Barcelonès
HUTB-007025,Sense especificar,Alta,Carrer Ramon Turro 184,8005,Barcelona,Barcelonès
HUTB-007026,Sense especificar,Alta,Carrer MARIA CUBI 92,8021,Barcelona,Barcelonès
HUTB-007027,Sense especificar,Alta,Carrer Madrazo 70,8006,Barcelona,Barcelonès
HUTB-007028,Sense especificar,Alta,Carrer Lepant 330,8028,Barcelona,Barcelonès
HUTB-007029,Sense especificar,Alta,Rambla CATALUNYA 22,8007,Barcelona,Barcelonès
HUTB-007048,Sense especificar,Alta,Carrer Amposta 1,8004,Barcelona,Barcelonès
HUTB-007049,Sense especificar,Alta,Carrer Aragó 83,8015,Barcelona,Barcelonès
HUTB-007050,Sense especificar,Alta,Carrer ARAGO 281,8009,Barcelona,Barcelonès
HUTB-007051,Sense especificar,Alta,Carrer ARAGO 382,8009,Barcelona,Barcelonès
HUTB-007056,Sense especificar,Alta,Carrer Ausias March 157-159,8013,Barcelona,Barcelonès
HUTB-007075,Sense especificar,Alta,Carrer Badajoz 63,8005,Barcelona,Barcelonès
HUTB-007078,Sense especificar,Alta,Carrer Balmes 438-440,8022,Barcelona,Barcelonès
HUTB-007079,Sense especificar,Alta,Carrer BAILEN 136-138,8037,Barcelona,Barcelonès
HUTB-007080,Sense especificar,Alta,Carrer Bonavista 6,8012,Barcelona,Barcelonès
HUTB-007082,Sense especificar,Alta,Carrer Calabria 224,8029,Barcelona,Barcelonès
HUTB-007083,Sense especificar,Alta,Carrer Camelies 71,8024,Barcelona,Barcelonès
HUTB-007084,Sense especificar,Alta,Carrer Comte Urgell 130,8011,Barcelona,Barcelonès
HUTB-007085,New Chic Central BCN,Alta,Carrer Comte Urgell 46-48,8011,Barcelona,Barcelonès
HUTB-007087,Sense especificar,Alta,Carrer Consell de Cent 290,8007,Barcelona,Barcelonès
HUTB-007089,Sense especificar,Alta,Carrer Consell de Cent 322,8007,Barcelona,Barcelonès
HUTB-007090,Sense especificar,Alta,Carrer Consell de Cent 436,8013,Barcelona,Barcelonès
HUTB-007091,Sense especificar,Alta,Carrer Corsega 75,8029,Barcelona,Barcelonès
HUTB-007093,Sense especificar,Alta,Carrer Gran Via Corts Catalanes 500,8015,Barcelona,Barcelonès
HUTB-007095,Sense especificar,Alta,Carrer Enamorats 30-32,8013,Barcelona,Barcelonès
HUTB-007096,Sense especificar,Alta,Carrer Enamorats 76,8013,Barcelona,Barcelonès
HUTB-007097,Sense especificar,Alta,Carrer Enric Granados 97,8008,Barcelona,Barcelonès
HUTB-007098,Sense especificar,Alta,Carrer Francisco Giner 43,8012,Barcelona,Barcelonès
HUTB-007099,Sense especificar,Alta,Avinguda Gaudi 44,8025,Barcelona,Barcelonès
HUTB-007100,Izaka Apartments Passeig de Gracia-Diagonal,Alta,Passeig Gracia 126,8008,Barcelona,Barcelonès
HUTB-007101,Izaka Apartments Passeig de Gràcia-Diagonal,Alta,Passeig Gracia 126,8008,Barcelona,Barcelonès
HUTB-007102,Izaka Apartments Paseig de Gràcia-Diagonal,Alta,Passeig Gracia 126,8008,Barcelona,Barcelonès
HUTB-007105,Sense especificar,Alta,Carrer Gran de Gracia 138,8012,Barcelona,Barcelonès
HUTB-007108,Sense especificar,Alta,Carrer Industria 189,8025,Barcelona,Barcelonès
HUTB-007109,Sense especificar,Alta,Carrer Lepant 317,8025,Barcelona,Barcelonès
HUTB-007110,Sense especificar,Alta,Carrer Llacuna 49,8005,Barcelona,Barcelonès
HUTB-007111,Sense especificar,Alta,Carrer Llibertat 6,8012,Barcelona,Barcelonès
HUTB-007112,Sense especificar,Alta,Carrer Llull 16,8005,Barcelona,Barcelonès
HUTB-007114,Sense especificar,Alta,Carrer Mare de Deu del Coll 87-89,8023,Barcelona,Barcelonès
HUTB-007115,Sense especificar,Alta,Carrer Mara de Déu del Remei 43-45,8004,Barcelona,Barcelonès
HUTB-007116,Sense especificar,Alta,Carrer Marina 177,8013,Barcelona,Barcelonès
HUTB-007117,Sense especificar,Alta,Carrer de Mozart 6,8012,Barcelona,Barcelonès
HUTB-007119,Sense especificar,Alta,Carrer Oliana 4,8006,Barcelona,Barcelonès
HUTB-007121,Sense especificar,Alta,Carrer Pere Serafi 36,8012,Barcelona,Barcelonès
HUTB-007122,Sense especificar,Alta,Rambla Prim 240,8020,Barcelona,Barcelonès
HUTB-007124,Sense especificar,Alta,Carrer Provença 473,8025,Barcelona,Barcelonès
HUTB-007128,Sense especificar,Alta,Carrer Pujades 11,8018,Barcelona,Barcelonès
HUTB-007129,Sense especificar,Alta,Carrer Radas 32,8004,Barcelona,Barcelonès
HUTB-007130,Sense especificar,Alta,Carrer Ramon Turro 21,8005,Barcelona,Barcelonès
HUTB-007131,Sense especificar,Alta,Carrer Reig i Bonet 9,8024,Barcelona,Barcelonès
HUTB-007136,Sense especificar,Alta,Carrer Rocafort 139,8015,Barcelona,Barcelonès
HUTB-007140,Sense especificar,Alta,Carrer Rosa Sensat 27,8008,Barcelona,Barcelonès
HUTB-007141,Sense especificar,Alta,Carrer Rossello 32,8029,Barcelona,Barcelonès
HUTB-007145,Sense especificar,Alta,Carrer Rossello 444,8025,Barcelona,Barcelonès
HUTB-007150,Sense especificar,Alta,Carrer Salva 40,8004,Barcelona,Barcelonès
HUTB-007151,Sense especificar,Alta,Carrer Salva 30,8004,Barcelona,Barcelonès
HUTB-007153,Sense especificar,Alta,Carrer Samso 4,8012,Barcelona,Barcelonès
HUTB-007157,Sense especificar,Alta,Carrer Sancho de Avila 167-171,8018,Barcelona,Barcelonès
HUTB-007158,Sense especificar,Alta,Carrer Sant Antoni Maria Claret 42,8025,Barcelona,Barcelonès
HUTB-007160,Central Palace,Alta,Ronda Sant Pau 71,8015,Barcelona,Barcelonès
HUTB-007163,Sense especificar,Alta,Carrer Sant Quinti 52,8041,Barcelona,Barcelonès
HUTB-007164,Sense especificar,Alta,Carrer Sardenya 153-157,8013,Barcelona,Barcelonès
HUTB-007165,Sense especificar,Alta,Carrer SEPULVEDA 90,8015,Barcelona,Barcelonès
HUTB-007167,Gaudis Mansard,Alta,Passatge simo 8,8025,Barcelona,Barcelonès
HUTB-007168,Sense especificar,Alta,Carrer Tarragona 114,8015,Barcelona,Barcelonès
HUTB-007169,Sense especificar,Alta,Plaça Tirant lo Blanc 2,8025,Barcelona,Barcelonès
HUTB-007170,Sense especificar,Alta,Carrer Tordera 23,8012,Barcelona,Barcelonès
HUTB-007229,Sense especificar,Alta,Carrer Valencia 241,8007,Barcelona,Barcelonès
HUTB-007230,Sense especificar,Alta,Carrer Valencia 384,8013,Barcelona,Barcelonès
HUTB-007231,VALENCIA,Alta,Carrer VALENCIA 117,8011,Barcelona,Barcelonès
HUTB-007247,Sense especificar,Alta,Carrer Andrade 249-251,8020,Barcelona,Barcelonès
HUTB-007252,Sense especificar,Alta,Carrer Arago 83,8015,Barcelona,Barcelonès
HUTB-007253,Sense especificar,Alta,Carrer ARAGO 207,8011,Barcelona,Barcelonès
HUTB-007263,Sense especificar,Alta,Carrer Aribau 56,8011,Barcelona,Barcelonès
HUTB-007265,B66023516,Alta,Carrer d' Aribau 228,8006,Barcelona,Barcelonès
HUTB-007272,Sense especificar,Alta,Carrer Bailen 218,8037,Barcelona,Barcelonès
HUTB-007273,Sense especificar,Alta,Carrer Bergnes de las Casas 22,8025,Barcelona,Barcelonès
HUTB-007274,Sense especificar,Alta,Carrer Bertran 156,8023,Barcelona,Barcelonès
HUTB-007281,Sense especificar,Alta,Carretera Bordeta 21,8014,Barcelona,Barcelonès
HUTB-007282,Sense especificar,Alta,Carrer CABANES 27,8004,Barcelona,Barcelonès
HUTB-007284,Sense especificar,Alta,Carrer Castillejos 255,8013,Barcelona,Barcelonès
HUTB-007286,Angla Luxury Apartments Rambla Catalunya-Plaça Catalunya,Alta,Rambla Catalunya 46,8007,Barcelona,Barcelonès
HUTB-007288,Angla Luxury Apartments Rambla Catalunya- Plaça Catalunya,Alta,Rambla Catalunya 46,8007,Barcelona,Barcelonès
HUTB-007292,Sense especificar,Alta,Rambla Catalunya 41,8007,Barcelona,Barcelonès
HUTB-007295,Sense especificar,Alta,Carrer Consell de Cent 277,8030,Barcelona,Barcelonès
HUTB-007296,Sense especificar,Alta,Carrer Consell de Cent 299,8007,Barcelona,Barcelonès
HUTB-007297,Sense especificar,Alta,Carrer del Consell de Cent 138,8015,Barcelona,Barcelonès
HUTB-007298,Sense especificar,Alta,Carrer Corsega 335,8037,Barcelona,Barcelonès
HUTB-007303,Sense especificar,Alta,Carrer CORSEGA 607,8025,Barcelona,Barcelonès
HUTB-007305,JOSE MARIA RIU,Alta,Carrer Gran Via Corts Catalanes 290,8004,Barcelona,Barcelonès
HUTB-007307,Sense especificar,Alta,Avinguda Diagonal 383,8008,Barcelona,Barcelonès
HUTB-007310,Sense especificar,Alta,Avinguda Diagonal 305,8013,Barcelona,Barcelonès
HUTB-007311,Sense especificar,Alta,Carrer Diputacio 27-37,8015,Barcelona,Barcelonès
HUTB-007312,Sense especificar,Alta,Carrer Diputacio 79,8015,Barcelona,Barcelonès
HUTB-007315,Sense especificar,Alta,Carrer Elkano 41,8004,Barcelona,Barcelonès
HUTB-007318,Sense especificar,Alta,Carrer Grassot 75,8025,Barcelona,Barcelonès
HUTB-007319,Sense especificar,Alta,Carrer Jaen 6,8012,Barcelona,Barcelonès
HUTB-007320,Sense especificar,Alta,Carrer Jaume Fabra 8,8004,Barcelona,Barcelonès
HUTB-007321,Sense especificar,Alta,Carrer Josep Torres 28,8012,Barcelona,Barcelonès
HUTB-007322,Sense especificar,Alta,Carrer Lafont 29,8004,Barcelona,Barcelonès
HUTB-007324,Sense especificar,Alta,Carrer Legalitat 26,8024,Barcelona,Barcelonès
HUTB-007328,Sense especificar,Alta,Passatge Maiol 25-27,8013,Barcelona,Barcelonès
HUTB-007330,Sense especificar,Alta,Carrer Mallorca 342,8013,Barcelona,Barcelonès
HUTB-007331,Sense especificar,Alta,Carrer de Margarit 52,8004,Barcelona,Barcelonès
HUTB-007332,Sense especificar,Alta,Carrer Margarit 51,8004,Barcelona,Barcelonès
HUTB-007333,Sense especificar,Alta,Carrer Margarit 53,8004,Barcelona,Barcelonès
HUTB-007335,Sense especificar,Alta,Carrer Martí 43,8024,Barcelona,Barcelonès
HUTB-007342,Sense especificar,Alta,Carrer Montseny 15,8012,Barcelona,Barcelonès
HUTB-007343,Sense especificar,Alta,Carrer Mozart 5,8012,Barcelona,Barcelonès
HUTB-007345,Sense especificar,Alta,Carrer Numancia 84,8029,Barcelona,Barcelonès
HUTB-007346,Sense especificar,Alta,Carrer PALLARS 232,8005,Barcelona,Barcelonès
HUTB-007347,Sense especificar,Alta,Avinguda Paral.lel 156,8015,Barcelona,Barcelonès
HUTB-007348,Sense especificar,Alta,Carrer Parlament 29,8015,Barcelona,Barcelonès
HUTB-007349,Sense especificar,Alta,Carrer Provença 82,8029,Barcelona,Barcelonès
HUTB-007352,Sense especificar,Alta,Carrer de Provençals 281,8020,Barcelona,Barcelonès
HUTB-007353,Sense especificar,Alta,Carrer Rector Triado 72,8014,Barcelona,Barcelonès
HUTB-007362,Sense especificar,Alta,Carrer Roger de Flor 148,8013,Barcelona,Barcelonès
HUTB-007363,Sense especificar,Alta,Carrer Roger de Flor 253,8025,Barcelona,Barcelonès
HUTB-007364,Sense especificar,Alta,Carrer Roger de Lluria 54,8009,Barcelona,Barcelonès
HUTB-007365,Sense especificar,Alta,Carrer del Roser 68,8004,Barcelona,Barcelonès
HUTB-007366,Sense especificar,Alta,Carrer Roser 72,8004,Barcelona,Barcelonès
HUTB-007369,Sense especificar,Alta,Carrer Ruiz de Padron 42,8026,Barcelona,Barcelonès
HUTB-007370,Sense especificar,Alta,Plaça SAGRADA FAMILIA 17,8013,Barcelona,Barcelonès
HUTB-007371,Sense especificar,Alta,Carrer Salva 46,8004,Barcelona,Barcelonès
HUTB-007372,Sense especificar,Alta,Carrer SALVA 5,8004,Barcelona,Barcelonès
HUTB-007373,Sense especificar,Alta,Carrer Salvador Espriu 47-49,8005,Barcelona,Barcelonès
HUTB-007374,Sense especificar,Alta,Carrer SANT FERRIOL 11,8004,Barcelona,Barcelonès
HUTB-007376,Sense especificar,Alta,Carrer Sant Pere Martir 20,8012,Barcelona,Barcelonès
HUTB-007377,Sense especificar,Alta,Carrer SANTA ROSA 10,8012,Barcelona,Barcelonès
HUTB-007379,Sense especificar,Alta,Carrer Sardenya 528,8024,Barcelona,Barcelonès
HUTB-007380,Sense especificar,Alta,Carrer Sardenya 269,8013,Barcelona,Barcelonès
HUTB-007381,Sense especificar,Alta,Carrer SARDENYA 289,8013,Barcelona,Barcelonès
HUTB-007382,Poblenou Beach,Alta,Carrer Taulat 70,8005,Barcelona,Barcelonès
HUTB-007383,Sense especificar,Alta,Passeig del Taulat 191,8005,Barcelona,Barcelonès
HUTB-007384,Sense especificar,Alta,Passeig Taulat 235,8019,Barcelona,Barcelonès
HUTB-007387,Sense especificar,Alta,Carrer de Trafalgar 33,8010,Barcelona,Barcelonès
HUTB-007389,Sense especificar,Alta,Ronda Universitat 17,8007,Barcelona,Barcelonès
HUTB-007390,Sense especificar,Alta,Carrer Valencia 247,8007,Barcelona,Barcelonès
HUTB-007391,Sense especificar,Alta,Carrer Valencia 358,8009,Barcelona,Barcelonès
HUTB-007392,Sense especificar,Alta,Carrer Vallhonrat 9,8004,Barcelona,Barcelonès
HUTB-007393,HOUSE.BCN.SANTS,Alta,Carrer de Viladecans 22,8014,Barcelona,Barcelonès
HUTB-007394,Sense especificar,Alta,Carrer Concepcion Arenal 234,8030,Barcelona,Barcelonès
HUTB-007395,Sense especificar,Alta,Travessera Corts 136,8028,Barcelona,Barcelonès
HUTB-007396,Sense especificar,Alta,Carrer Marti 43,8024,Barcelona,Barcelonès
